"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
2504,2504,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157299651550,7441157299794682
2504,2504,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157299651550,7441157299794682
2505,2505,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157299846937,7441157299990310
2505,2505,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157299846937,7441157299990310
2506,2506,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157300042565,7441157300046523
2506,2506,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157300042565,7441157300046523
2507,2507,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_INSTS_LDS",262144.000000,7441157300129644,7441157300653956
2507,2507,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157300129644,7441157300653956
2508,2508,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_INSTS_LDS",1577058304.000000,7441157300732279,7441157332159031
2508,2508,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157300732279,7441157332159031
2509,2509,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,7441157332231556,7441157332571796
2509,2509,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157332231556,7441157332571796
2510,2510,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157332669110,7441157332814281
2510,2510,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157332669110,7441157332814281
2511,2511,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_INSTS_LDS",0.00000000e+00,7441157332869535,7441157333217530
2511,2511,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157332869535,7441157333217530
2512,2512,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157333270585,7441157333417116
2512,2512,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157333270585,7441157333417116
2513,2513,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157333468012,7441157333611184
2513,2513,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157333468012,7441157333611184
2514,2514,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157333662360,7441157333805733
2514,2514,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157333662360,7441157333805733
2515,2515,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157333855949,7441157333859667
2515,2515,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157333855949,7441157333859667
2516,2516,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_INSTS_LDS",262144.000000,7441157333940949,7441157334464181
2516,2516,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157333940949,7441157334464181
2517,2517,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_INSTS_LDS",1577058304.000000,7441157334542042,7441157366029565
2517,2517,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157334542042,7441157366029565
2518,2518,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,7441157366101010,7441157366442848
2518,2518,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157366101010,7441157366442848
2519,2519,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157366536444,7441157366683815
2519,2519,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157366536444,7441157366683815
2520,2520,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_INSTS_LDS",0.00000000e+00,7441157366734391,7441157367083146
2520,2520,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157366734391,7441157367083146
2521,2521,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157367135521,7441157367281692
2521,2521,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157367135521,7441157367281692
2522,2522,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157367332868,7441157367476120
2522,2522,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157367332868,7441157367476120
2523,2523,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157367527816,7441157367670988
2523,2523,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157367527816,7441157367670988
2524,2524,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157367724523,7441157367728361
2524,2524,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157367724523,7441157367728361
2525,2525,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_INSTS_LDS",262144.000000,7441157367808163,7441157368332156
2525,2525,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157367808163,7441157368332156
2526,2526,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_INSTS_LDS",1577058304.000000,7441157368410639,7441157399967089
2526,2526,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157368410639,7441157399967089
2527,2527,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,7441157400042533,7441157400383212
2527,2527,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157400042533,7441157400383212
2528,2528,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157400482285,7441157400626098
2528,2528,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157400482285,7441157400626098
2529,2529,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_INSTS_LDS",0.00000000e+00,7441157400679152,7441157401026788
2529,2529,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157400679152,7441157401026788
2530,2530,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157401079323,7441157401225614
2530,2530,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157401079323,7441157401225614
2531,2531,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157401277470,7441157401420322
2531,2531,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157401277470,7441157401420322
2532,2532,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157401471138,7441157401614311
2532,2532,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157401471138,7441157401614311
2533,2533,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157401666246,7441157401670444
2533,2533,"Agent 8",1,1143293,1143293,524288,1354,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157401666246,7441157401670444
2534,2534,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_INSTS_LDS",262144.000000,7441157401746568,7441157402274639
2534,2534,"Agent 8",1,1143293,1143293,8388608,1435,"void attend_prep_ker<128>(attn_prep_globals<128>)",256,0,0,36,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157401746568,7441157402274639
2535,2535,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_INSTS_LDS",1577058304.000000,7441157402351490,7441157434009212
2535,2535,"Agent 8",1,1143293,1143293,2097152,1436,"void attend_bwd_combined_ker<128>(attn_bwd_combined_globals<128>)",256,0,0,256,0,96,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157402351490,7441157434009212
2536,2536,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,7441157434075940,7441157434413620
2536,2536,"Agent 8",1,1143293,1143293,8388608,1434,"void attend_dq_shuffle_ker<128>(attn_dq_shuffle_globals<128>)",256,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157434075940,7441157434413620
2537,2537,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157434507056,7441157434650389
2537,2537,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157434507056,7441157434650389
2538,2538,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_INSTS_LDS",0.00000000e+00,7441157434704043,7441157435048520
2538,2538,"Agent 8",1,1143293,1143293,33554432,1185,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",128,0,0,20,0,64,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,7441157434704043,7441157435048520
2539,2539,"Agent 8",1,1143293,1143293,33554432,1408,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,7441157435098097,7441157435244468
